Filename,(Real)Time_Start,(Real)Time_End,Duration,NumSyllables,Intensity,HNR,AlphaRatio,Mean_f0,Sd_f0,Max_F0,speakingrate,articulationrate,npause,asd,Mean_f0_Interval_1,Mean_f0_Interval_2,Mean_f0_Interval_3,Mean_f0_Interval_4,Mean_f0_Interval_5,Mean_f0_Interval_6,Mean_f0_Interval_7,Mean_f0_Interval_8,Mean_f0_Interval_9,Mean_f0_Interval_10,Mean_f0_Interval_11,Mean_f0_Interval_12,Mean_f0_Interval_13,Mean_f0_Interval_14,Mean_f0_Interval_15
robotic_user13_trial_08_participant,0,4.14,4.14,,72.29953148315514,8.97252531605335,13.070137930681556,163.8043185333105,59.12819737685706,275.5537477239261,4.11,4.63,0,0.216,--undefined--,238.86805572886294,226.15628639085833,232.0011243830913,206.70414574353515,177.994385797883,159.5388679722628,160.98571125324142,161.57536662750624,161.6225356192125,162.43549987104535,164.17334548629051,164.17334548629051,163.78747048526617,163.78747048526617
robotic_user13_trial_09_participant,0,2.16,2.16,,71.60921450067782,5.5747961580992085,8.670207000076562,170.7427982066036,40.26826498312355,215.6080002454288,2.31,2.82,0,0.355,--undefined--,--undefined--,--undefined--,195.4105401642454,199.37195943804676,196.67907216793827,190.84513636347478,189.0403404949977,184.22945304672055,180.86312418811886,178.52061928576222,175.133975943222,172.49021540839897,172.49021540839897,172.49021540839897
robotic_user13_trial_10_participant,0,2.46,2.46,,73.96056086028081,10.692156993131187,12.903793335231569,185.9920454825688,53.18635664595239,346.79893229876706,1.63,2.27,0,0.440,--undefined--,--undefined--,277.93061024670067,236.59256580761965,229.02229933207644,219.35518582519387,210.9465730809365,209.7029870806114,204.06316588559815,200.081463548399,200.081463548399,194.58161557532702,186.591061590136,186.591061590136,186.591061590136
robotic_user13_trial_11_participant,0,3.54,3.54,,74.50346628204571,9.182459273417335,13.169263756118585,167.36933299053518,44.18548952787836,314.1851373237154,4.24,4.83,0,0.207,--undefined--,106.1626922367114,171.89782943571856,181.05444150762963,190.40449852381,188.01764193704528,186.97950526541226,184.16957230457385,182.7534648600494,169.2519320882299,167.67361285056802,166.56158816119517,169.11170052342948,168.67729080431172,167.5105924942901
robotic_user13_trial_12_participant,0,3.6,3.6,,71.99888638138341,8.26971899000611,12.889448941707675,192.79060782427246,50.261543004292065,331.9141694392155,3.33,3.83,0,0.261,--undefined--,--undefined--,190.14353646281515,196.85356484557656,198.08397417170593,194.7134982382646,192.837236976797,188.12746088651375,186.87921311486735,194.27256887422564,200.60754546132569,198.24829577685648,196.14395586729157,192.6636959979397,192.6636959979397
robotic_user13_trial_13_participant,0,3.3,3.3,,73.58472728338377,10.189027634378482,15.430651579367229,170.30732242521975,40.60156798119679,242.28749569841608,4.55,5.32,0,0.188,--undefined--,--undefined--,202.99092732722562,219.5207204115188,203.30893795961043,203.49616603991174,203.08184767798878,198.05837878058185,196.59725937028696,194.31927563329242,190.2605078401873,185.14928574220943,181.53704165368245,172.76132808450413,170.67908846454597
robotic_user13_trial_14_participant,0,2.28,2.28,,75.40706414142845,7.107977191671415,15.35680335637835,111.12539823278094,35.551666958297766,220.56333680011127,2.63,3.75,0,0.267,--undefined--,--undefined--,159.1615644949746,180.3130250416231,159.247211908488,133.6798355234818,124.77018685164967,118.89640881675629,114.686085329536,111.68583679808583,111.2819610639242,113.60832005527088,111.8511586929798,111.8511586929798,111.8511586929798
robotic_user13_trial_15_participant,0,2.82,2.82,,74.2351839793912,9.615090696190215,14.610658092989965,166.67819631256413,43.98415244713329,224.6769402812723,2.48,3.71,0,0.270,--undefined--,--undefined--,195.05095253779945,196.54430256248955,204.47808031502953,198.21064293503795,196.54710878625855,183.4583016210282,177.5867144672748,174.3482539254269,173.67471737203064,170.31654316517418,169.70884169702686,169.70884169702686,167.26774891467105
robotic_user13_trial_16_participant,0,3.36,3.36,,71.38326269555235,9.884326401503358,11.24113288436675,180.6823171151614,31.394304958018637,230.3100471288297,3.87,4.38,0,0.228,--undefined--,155.34197845465144,206.07698149331517,202.57316611748612,200.49782919078558,199.56543138442422,194.37977480610374,189.7137893831703,189.46489760784425,186.6273233609749,184.56267095791688,184.39634652403947,183.958153207265,183.958153207265,181.06829973370398
robotic_user13_trial_17_participant,0,3.54,3.54,,72.53944617691519,10.265016797270063,13.738320658530832,189.27227501814667,51.38794074134226,347.3942974371986,3.95,5.40,0,0.185,--undefined--,--undefined--,176.58869520027034,204.96635770888855,202.61410685883638,200.65960302681492,196.15003198016205,194.09483019566125,190.7402183870085,187.96567470810388,183.35513300560123,188.2775951798507,189.92489740162387,189.92489740162387,189.92489740162387
